Num,MolWt,ExactMolWt,HeavyAtomMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,BalabanJ,BertzCT,Chi0,Chi1,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,FractionCSP3,HallKierAlpha,HeavyAtomCount,Kappa1,Kappa2,Kappa3,LabuteASA,MolLogP,MolMR,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,RingCount,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,TPSA,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,MP
1350,317.457,317.227,285.201,122,0,0.954545,1.45455,1.90909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93633,1521.36,43.6188,23.1308,11.7889,7.18328,5.82771,4.4791,3.24578,42.8944,21.8416,3.81525,2.46664,1.56873,136.934,0,0,0,0,0,0,0,41.1228,2.74152,0,0.7,-0.55,22,2.9175,7.82152,3.85357,182.748,5.5252,101.069,0,1,2,0,2,1,0,1,1,0,2,6,2,0,2,4.89991,0,0,0,0,58.244,54.1512,58.0203,5.48303,0,0,0,0,0,3,43.8643,0,0,0,74.9993,18.8516,24.1697,0,0,18.9135,10.2044,25.2217,0,0,107.594,24.1697,0,0,0,5.68739,0,7.92159,3.24,271.005,-0.601568,-1.95055,-11.4225,0,-7.48891,-46.0146,-7.6917,-5.26142,0,9.51272,9.51272,0.601568,-5.26142,103
1351,358.55,358.279,319.238,140,0,0.92,1.36,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41106,1809.26,52.0415,27.2201,13.3416,8.01246,6.51869,5.2291,4.15515,51.4472,26.1708,4.50623,2.99303,2.03088,156.675,0,0,0,0,0,0,0,47.9766,5.48303,0,0.75,-0.35,25,3.19897,9.03274,4.49685,212.282,7.706,114.92,0,0,2,0,2,1,0,1,0,0,1,9,2,0,2,0,0,0,0,0,91.694,64.9811,49.3473,4.11228,0,0,0,0,0,3,53.4596,0,0,0,114.195,0,29.2542,0,0,13.2261,5.30454,11.2701,0,0,167.511,18.1273,0,0,0,0,0,7.92159,0,339.106,0,-2.7647,-16.2344,-9.93684,-6.591,-49.9749,-18.8781,-6.15163,0,9.8877,9.8877,2.06451,-6.15163,96
1352,223.016,221.949,217.976,60,0,1.54545,2.27273,2.90909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40191,404.761,12.6712,7.14855,6.62814,3.26819,2.41613,1.48325,0.760913,10.0421,4.97519,1.62313,0.936888,0.487732,40.9795,0,0,0,0,0,0,20.6668,6.85379,8.78083,0,0.142857,-0.64,11,3.84706,3.17234,1.68241,78.1334,2.7359,40.61,0,1,0,0,0,1,0,1,1,0,4,2,0,0,0,4.73686,0,8.78083,0,0,0,21.9724,6.04242,18.3645,5.81722,11.5667,0,0,0,1,20.3715,0,0,0,0,7.03795,28.192,0,5.74951,15.9299,4.73686,7.03795,0,11.6344,6.85379,16.5576,0,0,0,8.78083,5.74951,15.9299,9.23,64.606,0,0,0,-3.73079,-1.94051,0,0,-3.01057,2.57588,13.3545,13.3545,0.548248,-3.01057,59
1353,264.329,264.159,244.169,104,0,1.36842,2.26316,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15065,1400.78,31.3259,16.8312,9.10535,4.61792,3.08978,2.04656,1.27581,29.1054,14.6179,3.08978,2.04656,1.27581,90.6426,4.5671,0,0,0,0,0,4.98398,27.4152,9.58907,0,0.615385,-1.85,19,3.07341,5.42069,2.34298,138.953,1.014,74.357,0,6,0,0,0,0,2,2,6,0,6,8,0,0,0,4.5671,13.9287,9.77852,0,0,25.9707,6.37292,43.7514,9.04489,1.37076,11.1639,0,5.55927,5.68974,2,27.4152,0,18.6853,13.9517,38.8405,0,27.1415,0,0,11.1639,11.249,18.6853,20.4485,0,59.7588,15.8924,0,11.1639,0,0,0,0,61.82,153.066,29.7922,0,-6.99902,0,0,-18.9814,-15.5448,0,0,13.3203,13.3203,0.170962,-4.55559,80
1354,190.12,190.024,185.08,70,0,1.53846,2.23077,2.84615,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66005,490.939,14.2486,8.15681,5.95039,2.97519,1.9794,1.12921,0.621401,10.9504,5.38344,1.9794,1.12921,0.621401,47.4422,0,0,0,0,0,0,5.10881,6.91423,17.9658,0,0.125,-1.52,13,4.64248,3.46788,1.98598,78.7252,1.731,37.6558,1,2,0,0,0,1,0,1,2,1,5,2,0,0,0,5.10881,4.79454,13.1712,0,0,6.04242,6.04242,8.30497,9.11444,0,17.4517,0,1.4312,5.96931,1,28.5576,1.4312,0,0,6.37292,0,35.1,0,0,5.96931,0,11.0781,11.1675,17.4517,11.0465,12.0848,0,1.4312,0,13.1712,0,0,37.3,73.9377,10.9338,3.29803,-1.48273,-8.15912,-2.7293,-3.38169,0,0,0,13.3683,13.3683,1.33167,-3.38169,102
1355,142.104,142.023,138.072,52,0,1.6,2.3,2.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68246,389.636,11.0415,6.37479,4.66418,2.33209,1.48003,0.83829,0.432667,8.66418,4.33209,1.48003,0.83829,0.432667,41.5874,0,0,0,0,0,0,0,5.48303,13.5754,0,0,-1.25,10,3.23289,2.55761,1.18041,61.9088,1.7773,31.7455,0,1,0,0,0,1,0,1,1,0,3,1,0,0,0,0,4.79454,8.78083,0,0,0,12.0848,6.04242,9.67573,13.0052,6.26221,0,0,0,1,19.0584,0,0,0,0,0,35.3251,0,0,6.26221,0,6.26221,0,11.6344,15.841,18.1273,0,0,0,8.78083,0,0,17.07,53.1172,10.5203,0,-1.04037,-3.06852,-3.31519,-1.54676,0,0,0,12.9824,12.9824,1.0037,-1.5662,2
1356,165.192,165.079,154.104,64,0,1.33333,1.83333,2.33333,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57305,626.408,18.232,9.97607,5.76371,3.35546,2.59711,1.94332,1.44426,16.7637,8.80268,2.59711,1.94332,1.44426,59.8188,0,0,0,0,0,0,0,15.1194,9.58907,0,0.777778,-0.86,12,1.96556,1.89549,0.586278,86.0269,0.3051,40.9607,1,3,2,1,3,0,0,0,2,1,3,0,2,1,3,0,14.8989,0,0,0,0,30.9067,13.7076,11.7879,0,1.41184,11.8144,0,0,3,24.7085,0,5.30981,23.5758,19.1188,0,0,0,0,11.8144,5.30981,11.8144,9.58907,23.5758,32.8264,0,1.41184,0,0,0,0,0,46.17,87.3676,24.398,-0.459028,0,-17.6542,0,-10.569,0,0,0,12.199,12.199,0.459028,-3.56692,173
1357,334.355,334.112,315.203,120,0,0.875,1.25,1.58333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06555,1516.08,33.2541,19.5648,12.6581,8.04565,6.99985,6.0196,4.56356,30.7637,15.7568,4.09296,2.81833,1.89619,132.216,0,0,0,0,0,0,4.73686,26.0444,4.79454,0,0.047619,-2.57,24,4.96836,7.33365,3.06144,168.953,2.9557,103.228,0,2,0,0,0,3,0,3,2,0,3,5,0,0,0,4.73686,0,4.79454,0,0,90.6363,22.7997,5.77251,33.0824,0,0,0,0,5.96931,3,35.5758,0,0,0,0,7.03795,90.6363,0,0,34.5415,15.9136,18.7798,9.5314,0,26.0444,90.6363,0,0,0,0,0,6.88604,26.3,160.757,13.3648,-3.40819,0,-3.77964,-17.004,0,-5.4696,-3.57101,0,13.3648,13.3648,1.0041,-5.4696,168
1358,183.113,183.013,180.089,66,0,1.30769,1.92308,2.61538,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91081,546.82,12.1962,7.37479,6.01964,3.23343,2.34765,1.52706,0.952551,9.01964,4.68064,2.34765,1.52706,0.952551,46.6605,5.30981,0,0,0,0,0,0,4.15336,18.3699,0,0,-1.78,13,5.05901,2.35183,1.00445,75.6324,1.0996,39.3182,1,3,0,1,1,1,0,1,2,1,5,0,0,0,0,5.30981,9.58907,8.78083,0,0,0,6.04242,6.04242,13.9924,0,13.0463,0,11.6904,0,2,22.5233,0,0,0,0,5.30981,29.2827,0,0,17.3778,5.30981,11.6904,4.79454,11.6344,13.0995,12.0848,1.41184,0,0,14.4682,0,0,46.17,47.5356,22.3063,0.000555556,-1.41407,-5.92306,-2.17194,0,0,0,0,13.0592,13.0592,0.000555556,-1.66648,218
1359,290.309,290.141,268.133,108,0,0.894737,1.31579,1.63158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19898,993.602,33.5415,17.5088,9.97553,5.82941,5.93727,3.80217,2.65576,31.0811,15.4878,3.4776,1.7897,1.14641,100.559,0,0,0,0,0,0,0,30.1567,13.1712,0,0.6,-0.56,19,3.42951,5.08699,4.20607,145.622,5.4096,77.504,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,13.1712,0,61.1178,27.7015,24.6737,11.0465,0,0,0,0,6.1763,1,43.3279,0,0,0,57.5998,0,29.7331,0,0,13.2261,5.30454,10.3122,6.1763,0,76.8315,24.1697,0,0,0,13.1712,0,7.92159,0,216.915,0,-11.553,-2.33731,0,-8.33197,-5.67521,-27.5347,-5.15919,0,13.6644,13.6644,2.00486,-5.67521,34
1360,518.457,518.143,498.297,192,0,0.486486,0.756757,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11951,2063.12,43.9253,25.924,17.4787,9.3976,6.71335,4.39052,2.82684,37.4787,19.1865,6.71335,4.39052,2.82684,159.946,11.4394,0,0,0,0,0,0,37.0532,0,26.3425,0.111111,-4.34,37,10.567,9.60658,5.13322,235.929,7.8463,127.631,4,4,0,0,0,4,0,4,4,2,10,8,0,0,0,20.9132,0,0,26.3425,0,24.1697,83.6359,11.3748,21.9321,22.998,5.64737,5.41499,0,12.3526,4,63.3957,0,0,0,17.7676,11.4394,107.806,0,22.998,11.3748,20.9132,12.3526,5.41499,0,33.059,96.6787,5.64737,0,0,37.7173,22.998,0,70.5,261.868,0,0,-13.8475,-5.62466,-25.839,-13.807,0,0,0,15.3672,15.3672,0.336075,-6.90349,159
1361,530.64,530.266,500.4,200,0,0.5,0.8,1.1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6261,2723.69,53.4084,31.8059,19.4721,10.6333,6.8912,4.14413,2.63341,49.4721,25.6333,6.8912,4.14413,2.63341,186.808,14.0454,0,0,0,0,0,30.9362,32.8982,8.22455,0,0.2,-4.96,40,8.27658,12.2663,6.91405,274.201,3.8084,149.649,0,10,0,0,0,3,3,6,10,0,10,12,0,0,0,0,4.89991,14.0454,0,15.296,106.276,16.6904,27.7151,87.9893,0,0,0,0,0,6,41.1228,0,49.8815,0,38.9812,0,142.927,0,0,0,0,49.8815,38.9812,0,74.8949,109.155,0,0,0,0,0,0,95.37,255.79,-0.626489,20.4936,-8.21534,0,-16.1716,-4.67235,-23.0974,0,0,9.29164,9.29164,0.125863,-4.17811,132
1362,386.645,386.368,335.237,158,0,0.5,0.769231,1.07692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94224,1960.35,64.5,32,13.7499,7.81018,5.08404,2.85764,1.58663,63.8555,31.6034,3.19468,1.57755,0.778876,160.752,0,0,0,0,0,0,0,69.9087,0,4.56505,1,0.23,26,2.8733,19.9769,17.6342,238.076,9.431,122.336,0,1,0,0,0,0,0,0,1,0,2,24,0,0,0,4.56505,0,0,0,0,116.15,19.1188,88.2507,7.14189,0,0,0,0,0,0,74.4737,0,0,0,135.268,18.342,0,0,0,7.14189,0,18.342,4.56505,0,205.177,0,0,0,0,0,0,7.14189,17.07,432.5,0,0,0,0,0,-117.278,-13.2834,-9.13273,0,16.1322,16.1322,4.4278,-9.13273,50
1363,137.113,137.028,133.081,50,0,1.8,2.6,3.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65566,392.174,10.8783,6.54011,4.73343,2.36671,1.50491,0.855602,0.444595,8.73343,4.27496,1.50491,0.855602,0.444595,35.2574,0,0,0,6.06922,0,0,5.10881,10.8054,4.39042,0,0,-1.56,10,3.01889,2.35772,1.05508,62.8552,1.40298,32.7798,1,2,0,0,0,1,0,1,2,1,3,1,0,0,0,5.10881,0,4.39042,5.26189,0,0,12.0848,6.04242,9.67573,17.636,0,0,1.4312,0,1,13.6115,6.69309,0,0,0,0,29.5079,0,11.8187,0,0,6.54001,0,17.1483,9.67573,18.1273,0,0,0,4.39042,5.74951,0,44.02,41.0766,0,12.2899,-0.679815,-1.90069,-0.785974,0,0,0,0,13.1137,13.1137,0.636157,-1.24005,123
1364,592.525,592.211,550.189,204,0,0.641026,1.02564,1.41026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63E-07,2914.19,63.0111,35.4577,22.141,13.0249,10.6624,8.58009,6.69521,61.248,31.3416,6.63746,4.44336,2.9734,232.909,17.0687,0,0,0,0,0,0,47.9766,9.59531,0,0.333333,-1.74052,39,7.23949,15.892,7.92968,308.58,8.7574,171.82,0,0,2,0,2,4,0,4,0,0,3,8,2,0,2,0,0,0,0,0,165.938,66.9712,47.2254,27.4152,0,0,0,0,0,6,74.6405,0,0,5.89396,69.1054,0,120.848,0,0,37.0613,21.2182,11.2701,17.0687,5.89396,115.407,120.848,0,0,0,0,0,15.8432,0,358.8,0,-5.83376,-9.53883,-4.99976,-27.3622,-30.0827,-4.66371,-9.17116,0,10.4216,10.4216,0,-4.99976,54
1365,198.29,198.154,175.106,76,0,0.846154,1.23077,1.61538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11808,795.379,29.5774,15.1547,7.34164,4.34164,3.17705,2.09164,1.38123,29.4472,14.8944,2.05902,1.19721,0.71041,83.5251,0,0,0,0,0,0,0,31.4352,0,0,1,0.43,13,1.48108,5.34526,3.23969,116.848,4.3303,62.061,0,0,2,0,2,0,0,0,0,0,1,2,2,0,2,0,0,0,0,8.52579,38.2375,36.7618,30.1567,1.27855,0,0,0,0,0,2,30.1567,1.27855,0,0,74.9993,0,0,0,0,8.52579,0,12.5486,0,0,93.8859,0,0,0,0,0,0,8.52579,0,186.519,0,0,-8.73691,0,0,-42.0482,0,-4.65952,0,8.64504,8.64504,4.04739,-4.65952,2
1366,133.147,133.074,122.059,54,0,2.11111,2.77778,3.22222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14102,370.5,16.7845,8.4165,4.17196,1.75185,0.916956,0.29621,0.111121,15.172,7.25185,0.916956,0.29621,0.111121,37.6163,0,0,0,0,0,0,4.83759,15.0783,10.1143,0,1,-0.8,9,1.28332,4.11612,7.2,69.3743,1.2408,32.4014,0,4,0,0,0,0,0,0,3,0,4,6,0,0,0,4.83759,0,0,0,10.1143,13.7038,12.2669,12.3368,9.3005,0,0,0,5.08662,0,0,25.0026,0,0,5.89396,20.0767,6.55899,10.1143,0,0,0,0,11.6456,4.83759,16.0083,35.1551,0,0,0,0,0,0,0,52.37,78.4133,13.5216,8.3833,0,-3.97965,0,-4.03813,-11.5504,0,0,10.1221,10.1221,1.73881,-4.03813,-61.6
1367,232.735,232.115,210.559,82,0,0.857143,1.21429,1.57143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11808,801.313,29.5774,15.1547,8.47553,5.86292,4.69833,3.61292,2.14187,28.8252,14.6162,2.22805,1.36624,0.794926,82.2736,0,0,0,0,0,0,0,41.3975,0,0,1,0.72,14,1.94748,5.7084,2.85921,125.247,5.2875,66.519,0,0,2,0,2,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,49.4784,44.0361,30.1567,0,0,0,0,0,0,2,30.1567,0,0,0,74.9993,0,0,0,0,18.5151,0,11.2701,0,0,93.8859,0,0,0,0,0,0,18.5151,0,178.624,0,0,-8.53938,0,0,-41.6344,0,-4.43729,6.17253,8.70059,8.70059,4.0227,-4.43729,126
1368,522.568,522.167,494.344,182,0,0.289474,0.526316,0.815789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04822,2685.4,49.9393,30.4991,20.6833,13.2749,11.0374,9.12279,7.20197,46.8944,24.5916,7.01246,4.87426,3.40066,227.985,0,0,0,0,0,0,0,32.8982,5.48303,0,0,-3.82,38,8.33767,11.705,5.11855,267.055,6.87,169.29,0,0,0,0,0,6,0,6,0,0,2,7,0,0,0,0,0,0,0,0,169.188,58.7973,0,38.3812,0,0,0,0,0,6,38.3812,0,0,0,0,0,169.188,0,11.1269,47.6704,31.8272,0,0,0,38.3812,169.188,0,11.1269,0,0,0,15.8432,0,246.8,0,-5.38923,-2.05562,0,-30.1407,0,0,-7.06648,0,9.44197,9.44197,0.873426,-3.53324,210
1369,203.01,201.943,198.978,52,0,1.8,2.5,3.1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68246,391.636,11.0415,6.37479,6.25017,3.12509,2.27302,1.23479,0.735807,8.66418,4.33209,1.48003,0.83829,0.438433,35.7701,4.47272,0,0,0,0,0,15.9299,5.48303,9.18495,0,0,-0.7,10,3.6219,2.92357,1.41688,71.6108,2.4007,39.4875,0,1,0,0,0,1,0,1,1,0,3,1,0,0,0,0,4.79454,4.39042,0,0,15.9299,18.1273,4.47272,9.67573,7.18798,6.26221,0,0,0,1,14.668,0,0,0,0,0,33.9806,0,0,22.1922,0,6.26221,0,5.81722,15.841,22.6,0,0,0,4.39042,0,15.9299,17.07,41.2854,10.6441,0,-0.779745,-1.2887,-1.85697,-1.37343,0,0,2.78602,13.1649,13.1649,0.153241,-1.37343,58
1370,1244.25,1243.33,1183.77,378,0,0.12987,0.194805,0.25974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24E-07,5301.23,103.879,62.641,43.955,26.0498,21.0748,16.5748,12.3123,98.1051,50.6833,13.0249,8.52492,5.6041,457.886,21.0653,0,0,0,0,0,0,82.2455,0,0,0,-6.95169,77,17.781,31.3134,16.5265,560.762,13.7767,340.592,0,0,0,0,0,12,0,12,0,0,5,12,0,0,0,0,0,0,0,0,362.545,95.3408,21.0653,82.2455,0,0,0,0,0,12,103.311,0,0,0,0,0,362.545,0,0,95.3408,63.6545,0,21.0653,0,82.2455,362.545,0,0,0,0,0,31.6864,0,487.589,0,-6.18821,0,0,-45.9027,0,0,-11.2015,0,8.38276,8.38276,0,-2.80037,122
